drugbank_id,synonym
DB17557,Sovleplenib
DB17559,MIK665
DB17559,S 64315
DB17559,S64315
DB17560,"4-(3-amino-6-((1s,3s,4s)-3-fluoro-4-hydroxycyclohexyl)-2-pyrazinyl)-n-((1s)-1-(3-bromo-5-fluorophenyl)-2-(methylamino)ethyl)-2-fluorobenzamide"
DB17560,"Benzamide, 4-(3-amino-6-((1s,3s,4s)-3-fluoro-4-hydroxycyclohexyl)-2-pyrazinyl)-n-((1s)-1-(3-bromo-5-fluorophenyl)-2-(methylamino)ethyl)-2-fluoro-"
DB17560,Rineterkib
DB17561,Anti-tgf-beta monoclonal antibody nis793
DB17561,Nisevokitug
DB17563,Luveltamab tazevibulin
DB17564,Andecaliximab
DB17564,"Immunoglobulin g4, anti-(human gelatinase b) (human-mus musculus monoclonal gs-5745 heavy chain), disulfide with human-mus musculus monoclonal gs-5745 light chain, dimer"
DB17565,Polyvalent antigen-KLH conjugate vaccine
DB17566,Apoptosis inducer GCS-100
DB17566,PH-modified pectin (GCS-100)
DB17568,"4-amino-n-(1-((3-chloro-2-fluorophenyl)amino)-6-methylisoquinolin-5-yl)thieno(3,2-d)pyrimidine-7-carboxamide"
DB17568,Belvarafenib
DB17568,"Thieno(3,2-d)pyrimidine-7-carboxamide, 4-amino-n-(1-((3-chloro-2-fluorophenyl)amino)-6-methyl-5-isoquinolinyl)-"
DB17569,"2-O, 3-O desulfated heparin"
DB17570,Ifebemtinib
DB17571,INCB053914
DB17571,Uzansertib
DB17572,"Immunoglobulin g4(228-proline), anti-(human cd47 antigen) (human monoclonal tj011133 .gamma.4-chain), disulfide with human monoclonal tj011133 .kappa.-chain, dimer"
DB17572,Lemzoparlimab
DB17573,"A CD47-binding, fusion protein containing a high affinity engineered D1 domain of human signal regulatory protein alpha (SIRPalpha) variant 1 (v1) genetically linked to a modified and inactive Fc domain of human IgG"
DB17573,Cd47/sirpa-blocking agent alx148
DB17573,Evorpacept
DB17573,Sirpa variant alx148
DB17575,Utidelone
DB17576,"Benzonitrile, 4-(1-(4-cyclobutyl-2-methyl-5-(3-methyl-1h-1,2,4-triazol-5-yl)benzoyl)-4-piperidinyl)-"
DB17576,Denifanstat
DB17577,Crefmirlimab
DB17577,Iab22m2c (antibody fragment against the human cd8-antigen on cd8-positive t-cells)
DB17577,Imaginab
DB17578,"Benzenesulfonamide, n-(1',2-dihydroxy(1,2'-binaphthalen)-4'-yl)-4-methoxy-"
DB17578,Stat3 inhibitor c188-9
DB17578,Stat3 inhibitor tti-101
DB17579,SS1 (dsFv) PE38
DB17579,SS1(dsFv) PE38
DB17579,SS1(dsFv)-PE38 immunotoxin
DB17580,DCVax-L
DB17581,Ad-CEA vaccine
DB17582,Exarafenib
DB17582,KIN-2787 free base
DB17584,"4-(4-((4-(((2-((3s)-2,6-dioxopiperidin-3-yl)-1-oxo-2,3-dihydro-1h-isoindol-4- yl)oxy)methyl)phenyl)methyl)piperazin-1-yl)-3-fluorobenzonitrile"
DB17584,"Benzonitrile, 4-(4-((4-(((2-((3s)-2,6-dioxo-3-piperidinyl)-2,3-dihydro-1-oxo-1h-isoindol-4-yl)oxy)methyl)phenyl)methyl)-1-piperazinyl)-3-fluoro-"
DB17584,Mezigdomide
DB17585,Immunocytokine NHS-IL12
DB17588,Rocapuldencel-T
DB17589,"7-Allyl-7,8-dihydro-8-oxoguanosine"
DB17590,PEG-interleukin-2
DB17590,Polyethylene glycol-modified recombinant interleukin-2
DB17591,Picibanil
DB17592,AAVrh.10-C1EI
DB17592,AAVrh10-C1EI
DB17592,ADVM 053
DB17592,ADVM-053
DB17592,ANN 002
DB17592,ANN-002
DB17593,Autologous CD34+ cells transfected with lentiviral vector containing the human WAS cDNA (Telethon 003)
DB17593,Etuvetidigene Autotemcel
DB17593,GSK-2696275
DB17594,Autologous CD34+ enriched cell fraction that contains CD34+ cells transduced with retroviral vector that encodes for the human ADA cDNA sequence
DB17594,GSK 2696273
DB17594,GSK-2696273
DB17594,Strimvelis
DB17595,Autologous CD34+ cells transduced ex vivo with a lentiviral vector (Chim-CD18-WPRE) encoding the ITGB2 gene
DB17595,Hematopoietic stem cells modified with a lentiviral vector containing the CD18 (integrin beta 2) gene
DB17595,Marnetegragene autotemcel
DB17595,RPL-201
DB17596,Human monoclonal antibody based on an IgG1 lambda framework against human interferon gamma
DB17597,lipid nanoparticle encapsulating single guide RNA (G012267) targeting the human KLKB1 gene and messenger RNA (mRNA000042) encoding Cas9
DB17598,FB825
DB17598,Recombinant humanized immunoglobulin gamma 1 monoclonal antibody (mAb) directed against the CemX segment of human membrane-bound immunoglobulin E (mIgE)
DB17600,Hemoximer
DB17600,Pyridoxalated hemoglobin polyoxyethylene
DB17600,Pyridoxalated-hemoglobin-polyoxyethylene conjugate
DB17601,Ixmyelocel-T
DB17602,4'-((2-(diethylamino)ethyl)carbamoyl)acetanilide
DB17602,Acecainide
DB17602,Acetylprocainamide
DB17602,"Acetylprocainamide, n-"
DB17602,"Benzamide, 4-(acetylamino)-n-(2-(diethylamino)ethyl)-"
DB17602,N-acetyl-procainamide
DB17602,N-acetylnovocainamide
DB17602,N-acetylprocainamide
DB17602,N-acetylprocaine amide
DB17603,Emprumapimod
DB17605,CY 1503
DB17606,Allogeneic human bone marrow-derived mpc
DB17606,Allogeneic mesenchymal precursor cell
DB17606,Immunoselected stro-3+ allogenic mesenchymal precursor cells
DB17606,Neofuse
DB17606,Revascor
DB17606,Rexlemestrocel-L
DB17607,CDX 1135
DB17608,3-[[2-carboxyethyl(oxo)germyl]oxy-oxogermyl]propanoic acid
DB17608,Arlamol geo
DB17608,beta-carboxyethylgermanium sesquioxide
DB17608,Bis (2-carboxyethylgermanium)sesquioxide
DB17608,Bis(carboxyethyl)germanium sesquioxide
DB17608,Carboxyethylgermanium sesquioxide
DB17608,Organic germanium
DB17608,Propagermanium
DB17608,"Propanoic acid, 3,3'-(1,3-dioxo-1,3-digermoxanediyl)bis-"
DB17608,Proxigermanium
DB17608,Rapagermanium
DB17608,Repagermanium
DB17608,Serocion
DB17608,SK 818
DB17608,SK-818
DB17609,1-(12-(1 carboxycyclopropyl)dodecyl)cyclopropane-1-carboxylic acid
DB17609,"1,1'-(1,12-dodecanediyl)bis(cyclopropanecarboxylic acid)"
DB17609,"Cyclopropanecarboxylic acid, 1,1'-(1,12-dodecanediyl)bis-"
DB17611,Lademirsen
DB17612,.alpha.-melanocyte-stimulating hormone
DB17612,.alpha.-melanotropin
DB17612,.alpha.-melanotropin (human)
DB17612,.alpha.-melanotropin (ox)
DB17612,.alpha.-melanotropin (sheep)
DB17612,.alpha.-msh
DB17612,Ac-ser-tyr-ser-met-glu-his-phe-arg-trp-gly-lys-pro-val-nh2
DB17612,Active principle of the pars intermedia of the pituitary
DB17612,Alpha-melanocyte stimulating hormone
DB17612,Alpha-msh
DB17612,Intermedin
DB17612,Intermedine
DB17612,Melanophore-stimulating hormone
DB17612,Melanotropin
DB17612,Melanotropin alpha
DB17612,Melantropin
DB17612,N-acetyl-acth(1-13)-amide
DB17612,"Valinamide, acetyl-l-seryl-l-tyrosyl-l-seryl-l-methionyl-l-glutamyl-l-histidyl-l-phenylalanyl-l-arginyl-l-tryptophyl-glycyl-l-lysyl-l-prolyl-, l-"
DB17612,α-Melanocyte-Stimulating Hormone
DB17613,Arg-ser-ser-cys-phe-gly-gly-arg-met-asp-arg-ile-gly-ala-gln-ser-gly-leu-gly-cys-asn-ser-phe-arg-tyr (cys 4-20 crosslinked)
DB17614,Ergothioneine
DB17614,L-(+)-ergothioneine
DB17614,L-ergothioneine
DB17614,L(+)-ergothioneine
DB17614,Sympectothion
DB17614,Thiasine
DB17614,Thioneine
DB17615,"2-chloro-3-(1-hydroxy-5,6,7,8-tetrahydronaphthalen-2-yl)-6-oxo- 5-phenyl-6,7-dihydrothieno(2, 3-b)pyridin-4-olate"
DB17615,PXL 770 free acid anhydrous
DB17615,PXL-770 free acid anhydrous
DB17615,PXL770 free acid anhydrous
DB17616,Mubodina
DB17616,Neutralizing scFv dimer to C5 fused at the C terminal end to the Fc domains of human IgG1
DB17618,Labafenogene marselecobac
DB17618,SYNB1934
DB17619,"(2s,3r,4r,5s)-2-(hydroxymethyl)-1-pentyl-3,4,5-piperidinetriol"
DB17619,"(2S,3R,4R,5S)-2-(Hydroxymethyl)-1-Pentylpiperidine-3,4,5-Triol"
DB17619,"3,4,5-piperidinetriol, 2-(hydroxymethyl)-1-pentyl-, (2s,3r,4r,5s)-"
DB17619,ACT-519276
DB17619,OGT-2378
DB17619,OGT2378
DB17619,Sinbaglustat
DB17620,"1-(((z)-hexadec-1-en-1-yl)oxy)-3-((2-oxido-1,3,2-oxazaphospholidin-2-yl)oxy)propan-2-yl (4z,7z,10z,13z,16z,19z)-docosa-4,7,10,13,16,19-hexaenoate"
DB17620,"4,7,10,13,16,19-docosahexaenoic acid, 2-((1z)-1-hexadecen-1-yloxy)-1-(((2-oxido-1,3,2-oxazaphospholidin-2-yl)oxy)methyl)ethyl ester, (4z,7z,10z,13z,16z,19z)-"
DB17621,(2s)-2-amino-3-(2-(18f)fluoranyl-5-hydroxyphenyl)propanoic acid
DB17621,[18F]FMT
DB17621,2-fluoro-5-hydroxy-l-phenylalanine F-18
DB17621,6-(18f) fluoro-l-m-tyrosine
DB17621,6-[18F] Fluoro-L-M-Tyrosine
DB17621,6-[18F]-Fluoro-L-m-tyrosine
DB17621,6-[18F]Fluoro-l-m-tyrosine
DB17621,6-[18F]FMT
DB17621,6-fluoro-l-m-tyrosine F-18
DB17621,"L-phenylalanine, 2-fluoro-5-hydroxy-F-18"
DB17622,"2-(1-methylethyl)-3h-naphth(1,2-d)imidazole-4,5-dione"
DB17622,"2-isopropyl-3h-naphtho(1,2-d)imidazole-4,5-dione"
DB17622,"2-isopropyl-3H-naphtho[1,2-d]imidazole-4,5-dione"
DB17622,"3h-naphth(1,2-d)imidazole-4,5-dione, 2-(1-methylethyl)-"
DB17623,Clervonafusp alfa
DB17623,"Immunoglobulin g1-kappa, cell-penetrating humanized fab fragment targeting the equilibrative nucleoside transporter 2 (ent2), fused with a human lysosomal .alpha.-glucosidase fragment, glycoform alfa"
DB17623,"Immunoglobulin g1, (humanized monoclonal 3e10 .gamma.1-chain fab fragment) fusion protein with 67-952-lysosomal .alpha.-glucosidase (human recombinant), disulfide with humanized monoclonal 3e10 .kappa.-chain"
DB17624,1-carboxymethyl-2-imino-imidazolidine
DB17624,2-imino-1-imidazolidineacetic acid
DB17626,ARO-ANG3
DB17626,Zodasiran
DB17627,(s)-4-amino-3-isoxazolidinone
DB17627,L-Cycloserine
DB17627,Levcycloserine
DB17628,"DNL-310, recombinant iduronate 2-sulfatase"
DB17628,Tividenofusp alfa
DB17629,Recombinant human ectonucleotide pyrophosphatase/phosphodiesterase 1 fused to the Fc fragment of IGG1 (INZ-701)
DB17630,AGT 182
DB17630,AGT182
DB17630,HIRMAb-IDS
DB17630,Recombinant human insulin receptor monoclonal antibody-fused iduronate 2-sulfatase
DB17631,"6-(R)-Methyl-5-O-(5-amino-5,6-dideoxy-a-L-talofuranosyl)-paromamine"
DB17631,"6'-(R)-Methyl-5-O-(5-amino-5,6-dideoxy-a-L-talofuranosyl)-paromamine"
DB17631,Exaluren
DB17632,Adeno-associated virus vector serotype 9 expressing human a-L-iduronidase
DB17632,RGX 111
DB17632,RGX111
DB17633,AAV2/8.TBG.hARSB
DB17633,Adeno-associated viral vector serotype 8 with liver-specific thyroxinebinding globulin (TBG) promoter driving the expression of the human ARSB gene
DB17634,Progerinin
DB17634,SLC-D011
DB17635,DCR-PHXC free acid
DB17635,Nedosiran
DB17636,"1-propanone, 3,3'-dithiobis(2-amino-1-(4-methyl-1-piperazinyl)-, (2r,2'r)-"
DB17636,L-cystine bis(n-methylpiperazide)
DB17637,JLK 247
DB17637,JLK247
DB17639,RGX 501
DB17639,RGX501
DB17640,Cysteamine s-phosphate
DB17640,Cysteamine-s-phosphate
DB17640,"Ethanethiol, 2-amino-, 1-(dihydrogen phosphate)"
DB17640,"Ethanethiol, 2-amino-, dihydrogen phosphate (ester)"
DB17640,"Ethanethiol, 2-amino-, s-ester with phosphorothioic acid"
DB17640,Phosphocysteamine
DB17640,"Phosphorothioic acid, s-(2-aminoethyl) ester"
DB17640,S-(2-aminoethyl) dihydrogen phosphorothioate
DB17640,S-(2-aminoethyl) phosphorothioate
DB17641,Ammonium molybdenum sulfide ((nh4)2mos4)
DB17641,Ammonium tetrathiomolybdate
DB17641,Coprexa
DB17641,Diammonium tetrathiomolybdate
DB17641,"Molybdate(2-), tetrathioxo-, ammonium (1:2), (t-4)-"
DB17641,"Molybdate(2-), tetrathioxo-, diammonium, (t-4)-"
DB17641,Tiomolibdate diammonium
DB17642,AEM 28
DB17642,AEM-28
DB17642,AEM28
DB17644,TAK 611
DB17644,TAK611
DB17645,EGT 101
DB17645,EGT101
DB17646,VTX 801
DB17646,VTX801
DB17647,AAV9.LAMP2B
DB17647,Adeno-associated virus serotype 9 vector containing the human lysosome-associated membrane glycoprotein 2 isoform B transgene (AAV9.LAMP2B)
DB17647,RP A501
DB17647,RPA501
DB17648,EGT 201
DB17648,EGT201
DB17649,EGT 301
DB17649,EGT301
DB17650,AVRRD-02
DB17653,Reloxiliase
DB17654,"N-[(1R,2R)-2-(3-chloro-4-cyclopropoxyphenyl)-2-hydroxy-1-(pyrrolidinylmethyl)ethyl]-2-(6-chloro(2-naphthyl))-2-(hydroxyimino)acetamide"
DB17655,ABX 1100
DB17655,ABX-1100
DB17656,MRT5201
DB17657,Alpha-N-acetyglucosaminidase-insulin-like-growth-factor-2 fusion protein
DB17657,NAGLU-IGF2
DB17657,NAGLU-IGF2 fusion protein
DB17657,Recombinant human alpha-N-acetylglucosaminidase-insulin-like growth factor-2
DB17657,Recombinant human NAGLU-insulin-like growth factor II
DB17657,rhNAGLU-IGF2
DB17657,Tralesinidase alfa
DB17659,ACG 801
DB17659,ACG801
DB17659,RVT 801
DB17659,RVT-801
DB17659,RVT801
DB17660,Lysodase
DB17660,PEG glucocerebrosidase
DB17660,PEG-GC
DB17660,PEG-glucocerebrosidase
DB17662,(4-{(E)-3-(4-fluorophenyl)-3-[4-(3-morpholin-4-yl-prop-1ynyl)phenyl]allyloxy}-2-methylphenoxy)acetate
DB17662,Mavodelpar
DB17662,REN-001 free acid
DB17664,rAAV9-rsATP7A
DB17665,"Des-(2-7)-human insulin-like growth factor ii fusion protein with glycyl-l-alanyl-l-prolyl-human lysosomal alpha-glucosidase (acid maltase, aglucosidase alfa) produced in chinese hamster ovary (cho) cells, glycoform alfa"
DB17665,Gilt-rhgaa
DB17665,Reveglucosidase alfa
DB17666,SYNB 1353
DB17667,SYNB 1020
DB17667,SYNB-1020
DB17670,"(((4-(3-benzyl-4-hydroxybenzyl)-3,5-dimethylphenyl)oxy)methyl)phosphonic acid"
DB17670,"((4-(3-benzyl-4-hydroxybenzyl)-3,5-dimethylphenoxy)methyl)phosphonic acid"
DB17670,"Phosphonic acid, p-((4-((4-hydroxy-3-(phenylmethyl)phenyl)methyl)-3,5-dimethylphenoxy)methyl)-"
DB17670,VK-0214
DB17670,VK0214
DB17671,Recombinant human arylsulfatase A
DB17671,Recombinant human arylsulphatase A
DB17672,Human recombinant alkaline phosphatase
DB17672,Human recombinant AP
DB17672,Ilofotase alfa
DB17672,recAP
DB17672,Recombinant human alkaline phosphatase
DB17673,Recombinant human highly phosphorylated acid alpha-glucosidase
DB17673,rhHPGAA
DB17674,"Hydroxymethylbilane synthase, recombinant human erythyroid isoform"
DB17674,"Porphobilinogen deaminase, human recombinant"
DB17674,"Porphobilinogen deaminase, recombinant human erythroid isoform"
DB17674,Porphozym
DB17674,Recombinant human porphobilinogen deaminase
DB17674,"Recombinant human porphobilinogen deaminase, erythroid isoform"
DB17674,"Recombinant human porphobilinogen deaminase, erythropoietic form"
DB17675,recombinant adeno-associated viral (AAV) vector that contains a bio-engineered capsid (AAV-Spark100) and a codon-optimized expression cassette to drive expression of a secretable form of human acid a-glucosidase (GAA)
DB17675,RG-6359
DB17675,SPK 3006
DB17675,SPK-3006
DB17675,SPK3006
DB17675,Vanglusagene ensiparvovec
DB17676,Oxabact
DB17676,Oxalobacter formigenes
DB17677,OT-58
DB17677,Pegtibatinase
DB17677,TVT-058
DB17678,".alpha.-d-mannopyranose, 1-(dihydrogen phosphate)"
DB17678,.alpha.-d-mannose 1-phosphate
DB17678,Alpha-D-mannose 1-phosphate
DB17678,"Mannopyranose, 1-(dihydrogen phosphate), .alpha.-d-"
DB17678,"Mannose 1-phosphate, .alpha.-d-"
DB17679,Modified messenger ribonucleic acid encoding human argininosuccinate lyase enzyme encapsulated into lipid nanoparticles
DB17679,PRX ASL
DB17679,PRX-ASL
DB17680,PRX OTC
DB17680,PRX-OTC
DB17681,Non-replicating recombinant adeno-associated virus (AAV) vector of serotype 9 expressing human iduronate-2-sulfatase
DB17682,Non-replicating recombinant adeno-associated virus serotype rh79 (AAVrh.79) vectors: AAVrh79.TBG.M2PCSK9.WPRE.bGH and AAVrh79.hHDR.TBG.hOTCco.bGH
DB17683,ARCT 810
DB17683,ARCT810
DB17684,Recombinant adeno-associated viral vector serotype HSC expressing human phenylalanine hydroxylase
DB17685,LB001
DB17686,Lentiviral Vector Expressing Human Fumarylacetoacetate Hydrolase
DB17686,LV-FAH
DB17687,CAM-GM201
DB17687,rAAV2/1 Hex alpha and beta
DB17687,Recombinant adeno-associated viral vector serotype 2/1 encoding human beta-hexosaminidase alpha and beta subunits
DB17688,NZ 1002
DB17688,NZ-1002
DB17688,NZ1002
DB17688,Recombinant human highly phosphorylated alpha-L-iduronidase
DB17688,rHHP-IDUA
DB17689,3-o-(2-acetamido-2-deoxy-.alpha.-d-galactopyranosyl)-2-o-(.alpha.-l-fucopyranosyl)-d-galactose
DB17689,A trisaccharide
DB17689,A-trisaccharide
DB17689,Bg-a trisaccharide
DB17689,Blood-group a trisaccharide
DB17689,Trisaccharide A
DB17690,.alpha.-d-gal-(1->3)-(.alpha.-l-fuc-(1->2))-d-gal
DB17690,3-o-(.alpha.-d-galactopyranosyl)-2-o-(.alpha.-l-fucopyranosyl)-d-galactose
DB17690,B trisaccharide
DB17690,B-trisaccharide
DB17690,Blood group b trisaccharide
DB17690,Trisaccharide B
DB17691,AGT-184
DB17692,"2-(2-((2-(1h-benzimidazol-2-yl)ethyl)amino)ethyl)-n-((3-fluoropyridin-2-yl)methyl)-1,3-oxazole-4-carboxamide"
DB17692,"4-oxazolecarboxamide, 2-(2-((2-(1h-benzimidazol-2-yl)ethyl)amino)ethyl)-n-((3-fluoro-2-pyridinyl)methyl)-"
DB17692,Vamifeport
DB17693,"3-((2-aminoethoxy)methyl)-2,5,9-trimethyl-7h-furo(3,2-g)chromen-7-one"
DB17693,"7h-furo(3,2-g)(1)benzopyran-7-one, 3-((2-aminoethoxy)methyl)-2,5,9-trimethyl-"
DB17693,Amotosalen
DB17694,"21h,23h-porphine-2,18-dipropanoic acid, 7,12-diethyl-3,8,13,17-tetramethyl-, zinc complex"
DB17694,Zinc (II) mesoporphyrin IX
DB17694,Zinc mesoporphyrin
DB17694,Zinc mesoporphyrin ix
DB17694,"Zincate(2-), (7,12-diethyl-3,8,13,17-tetramethyl-21h,23h-porphine-2,18-dipropanoato(4-)-.kappa.n21,.kappa.n22,.kappa.n23,.kappa.n24)-, hydrogen (1:2), (sp-4-2)-"
DB17694,Zn(II) mesoporphyrin IX
DB17695,Heterologous human adult liver derived progenitor cells
DB17695,Human heterologous liver cells
DB17696,ASP8731
DB17697,"6-(4-((1S,3S)-1-amino-3-hydroxycyclobutyl)phenyl)-1-ethyl-7-phenyl-1H-pyrido[2,3-b][1,4]oxazin-2(3H)-one"
DB17697,VAD 044
DB17697,VAD-044
DB17697,VAD044
DB17698,SerpinPC
DB17699,AAVrh10FIX
DB17699,DTX 101
DB17699,DTX101
DB17700,BBM H803
DB17700,BBMH803
DB17701,MZE 001
DB17701,MZE-001
DB17703,AAV-CMV-hF.IX
DB17703,Coagulin B
DB17703,Coagulin-B
DB17705,2-methylpropionamide
DB17706,"2,2-dimethylbutanoic acid"
DB17706,"2,2-Dimethylbutyrate"
DB17706,"2,2-dimethylbutyric acid"
DB17706,Dimebutic acid
DB17709,"(3R)-3-[4-Amino-3-(2-fluoro-4-phenoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl]-?-[2-methyl-2-[4-(3-oxetanyl)-1-piperazinyl]propylidene]-?-oxo-1-piperidinepropanenitrile"
DB17709,"(e/z)-(r)-2-(3-(4-amino-3-(2-fluoro-4-phenoxyphenyl)-1h-pyrazolo(3,4-d)pyrimidin-1-yl)piperidine-1-carbonyl)-4-methyl-4-(4-(oxetan-3-yl)piperazin-1-yl)pent-2-enenitrile"
DB17709,"1-piperidinepropanenitrile, 3-(4-amino-3-(2-fluoro-4-phenoxyphenyl)-1h-pyrazolo(3,4-d)pyrimidin-1-yl)-.alpha.-(2-methyl-2-(4-(3-oxetanyl)-1-piperazinyl)propylidene)-.beta.-oxo-, (.alpha.e/z,3r)-"
DB17709,Rilzabrutinib
DB17713,MaxAdFVIII
DB17714,Thalagen
DB17716,Vensobafusp alfa
DB17719,NM 3086
DB17719,NM-3086
DB17720,Pegylated carboxyhemoglobin (bovine)
DB17720,Sanguinate
DB17721,Astragalus membranaceus root polysaccharides
DB17721,Astragalus polysaccharides
DB17721,Astragalus propinquus root polysaccharides
DB17722,Humanized immunoglobulin G4 monoclonal antibody directed against mannan-binding lectin-associated serine protease-3 (MASP-3)
DB17722,OMS-906
DB17723,Autologous CD34+ HSPCs Transduced with LV Carrying FANCA Gene RP
DB17723,Autologous CD34+-enriched Hematopoietic Stem and Progenitor Cells Transduced with Lentiviral Vector Carrying FANCA Gene RP-L102
DB17723,Autologous CD34+-enriched HSPCs Transduced with Lentiviral Vector Carrying FANCA Gene RP-L102
DB17723,Mozafancogene autotemcel
DB17723,RP L102
DB17723,RP-L102
DB17723,RPL102
DB17724,Isovaleryl-asp-thr-his-phe-pro-cyclo(cys-ile-lys(palm-gamma-glu)- phe-glu-pro-arg-ser-lys-gly-cys)-lys-nh2
DB17724,Rusfertide
DB17725,"Immunoglobulin g1-lambda, anti-(human tissue factor pathway inhibitor (tfpi, extrinsic pathway inhibitor, epi, lipoprotein-associated coagulation inhibitor, laci))"
DB17725,"Immunoglobulin g1, anti-(human tissue factor pathway inhibitor) (human monoclonal pf-06741086 .gamma.1-chain), disulfide with human monoclonal pf-06741086 .lambda.-chain, dimer"
DB17726,rVIIa-FP
DB17727,Recombinant human IgG monoclonal HPA-1a antibody
DB17727,RLYB 212
DB17727,RLYB-212
DB17728,Fc.gamma.riib receptor (human soluble extracellular fragment)
DB17728,"Human immunoglobulin gamma fc region receptor ii-b (fc.gamma.rii-b), extracellular n-terminal fragment, produced in escherichia coli"
DB17728,Recombinant human soluble fc-gamma receptor iib
DB17728,"Recombinant, soluble, non-glycosylated version of fc gamma receptor iib"
DB17729,Recombinant Factor XIII (human)
DB17731,Aconiazide
DB17731,Isonicophen
DB17731,Isonicotinic acid (2-(carboxymethoxy)benzylidene)hydrazide
DB17731,Isonicotinic acid (o-(carboxymethoxy)benzylidene)hydrazide
DB17731,Phenoxalid
DB17732,Hemoxin
DB17732,Nicosan
DB17732,Niprisan
DB17732,Nix 0699
DB17732,Nix-0699
DB17733,(+/-)-carbovir
DB17733,"6h-purin-6-one, 2-amino-1,9-dihydro-9-((1r,4s)-4-(hydroxymethyl)-2-cyclopenten-1-yl)-, rel-"
DB17733,"Carbovir, (+/-)-"
DB17734,(+)-(2s)-2-(4-chloro-2-methoxyphenyl)-2-((3-methoxy-5-(methylsulfonyl)phenyl)amino)-1-(5-(trifluoromethoxy)-1h-indol-3-yl)ethanone
DB17734,"2-(4-chloro-2-methoxyphenyl)-2-((3-methoxy-5-(methylsulfonyl)phenyl)amino)-1-(5-(trifluoromethoxy)-1h-indol-3-yl)ethanone, (s)-"
DB17734,"Ethanone, 2-(4-chloro-2-methoxyphenyl)-2-((3-methoxy-5-(methylsulfonyl)phenyl)amino)-1-(5-(trifluoromethoxy)-1h-indol-3-yl)-, (+)-"
DB17735,"(E, Z)-4,5,9-trithiadodeca-1, 6, 11-triene 9-oxide (Ajoene)"
DB17735,2-propen-1-yl (3-(2-propen-1-ylsulfinyl)-1-propen-1-yl) disulfide
DB17735,"4,5,9-trithiadodeca-1,6,11-triene 9-oxide"
DB17735,"Disulfide, 2-propenyl 3-(2-propenylsulfinyl)-1-propenyl"
DB17736,"1-((2-chloro-4-methoxyphenoxy)methyl)-4-((2,6-dichlorophenoxy)methyl)benzene"
DB17736,"1-[(2-Chloro-4-methoxyphenoxy)methyl]-4-[(2,6-dichlorophenoxy) methyl]benzene"
DB17737,"2-((2s)-2-methyl-1,4-dioxa-8-azaspiro(4.5)decan-8-yl)-8-nitro-6-trifluoromethyl-4h-1,3-benzothiazin-4-one"
DB17737,"4h-1,3-benzothiazin-4-one, 2-((2s)-2-methyl-1,4-dioxa-8-azaspiro(4.5)dec-8-yl)-8-nitro-6-(trifluoromethyl)-"
DB17738,"4h-pyrazolo(3,4-d)pyrimidin-4-one, 1,5-dihydro-1-.beta.-d-ribofuranosyl-"
DB17738,Allopurinol-1-ribonucleoside
DB17739,Ammonium 21-tungsto-9-antimoniate
DB17739,Ammonium antimony sodium tungsten oxide ((nh4)17sb9na2w21o86)
DB17739,"Tungstate(19-), hexaoctacontaoxononaantimonateheneicosa-, heptadecaammonium disodium"
DB17740,"Ammonium trichloro [dioxoethylene-O,O') tellurium (IV)"
DB17740,"Ammonium trichloro(dioxyethylene-o,o')tellurium(iv)"
DB17740,Ammonium trichlorotellurate
DB17740,Ossirene
DB17741,MBP 091
DB17741,MBP091
DB17742,(+)-aphidicolin
DB17742,"8,11a-methano-11ah-cyclohepta(a)naphthalene-4,9-dimethanol, tetradecahydro-3,9-dihydroxy-4,11b-dimethyl-, (3r,4r,4ar,6as,8r,9r,11as,11bs)-"
DB17742,"9,15-cyclo-c,18-dinor-14,15-secoandrostane-4,17-dimethanol, 3,17-dihydroxy-4-methyl-, (3.alpha.,4.alpha.,5.alpha.,17.alpha.)-"
DB17743,Donor human stool
DB17743,Donor human stool spores (ethanol treated)
DB17743,Fecal Microbial Transplantation
DB17743,Fecal microbiota
DB17743,Fecal Microbiota for Transplant
DB17743,"Fecal microbiota spores, live-brpk"
DB17743,Fecal Microbiota Transplantation
DB17743,Live fecal microbiota
DB17743,Live fecal microbiota spores
DB17744,"L-valine, l-valyl-, 2-((2-amino-1,6-dihydro-6-oxo-9h-purin-9-yl)methoxy)-3-hydroxypropyl ester"
DB17744,Valganciclovir n-valyl impurity
DB17744,Valine-valine-ganciclovir
DB17745,Immunitor V5
DB17745,Tubimod
DB17745,V-5 Immunitor
DB17746,Allogeneic cytomegalovirus cytotoxic T lymphocytes
DB17746,Allogeneic cytomegalovirus-specific cytotoxic T lymphocytes
DB17747,Exbivirumab
DB17747,HBV-Ab 19
