drug_id,category
DB13568,Iodopyridones
DB13568,Pyridines
DB13568,Pyridones
DB13568,"Watersoluble, Nephrotropic, High Osmolar X-Ray Contrast Media"
DB13568,"X-Ray Contrast Media, Iodinated"
DB13569,Antianemic Preparations
DB13569,Blood and Blood Forming Organs
DB13569,"Iron Bivalent, Oral Preparations"
DB13569,Iron Compounds
DB13569,Iron Preparations
DB13570,Biopolymers
DB13570,Blood and Blood Forming Organs
DB13570,Carbohydrates
DB13570,Cellulose
DB13570,Coagulants
DB13570,"Compounds used in a research, industrial, or household setting"
DB13570,Glucans
DB13570,Hematologic Agents
DB13570,Hemostatics
DB13570,Local Hemostatics
DB13570,Macromolecular Substances
DB13570,Polymers
DB13570,Polysaccharides
DB13571,Alkenes
DB13571,Antifungal Agents
DB13571,Genito Urinary System and Sex Hormones
DB13571,Gynecological Antiinfectives and Antiseptics
DB13571,"Hydrocarbons, Acyclic"
DB13571,Lactones
DB13571,Polyketides
DB13572,"Acids, Acyclic"
DB13572,Anti-Anxiety Agents
DB13572,Carbamates
DB13572,Central Nervous System Depressants
DB13572,Nervous System
DB13572,Psycholeptics
DB13573,Alkaloids
DB13573,Cytochrome P-450 CYP1A2 Substrates
DB13573,Cytochrome P-450 Substrates
DB13573,Drugs for Obstructive Airway Diseases
DB13573,"Heterocyclic Compounds, Fused-Ring"
DB13573,Purines
DB13573,Purinones
DB13573,Xanthine derivatives
DB13574,Alcohols
DB13574,Amines
DB13574,Amino Alcohols
DB13574,Cardiac Therapy
DB13574,Vasodilators Used in Cardiac Diseases
DB13575,Alkaloids
DB13575,"Antiadrenergic Agents, Centrally Acting"
DB13575,Antihypertensive Agents
DB13575,Cardiovascular Agents
DB13575,"Heterocyclic Compounds, Fused-Ring"
DB13575,Indole Alkaloids
DB13575,Indoles
DB13575,Indolizidines
DB13575,Indolizines
DB13575,Secologanin Tryptamine Alkaloids
DB13576,Lipid Modifying Agents
DB13576,"Lipid Modifying Agents, Plain"
DB13576,Nicotinic Acid and Derivatives
DB13577,"Barbiturates, Plain"
DB13577,Central Nervous System Depressants
DB13577,Hypnotics and Sedatives
DB13577,Nervous System
DB13577,Psycholeptics
DB13577,Pyrimidines
DB13577,Pyrimidinones
DB13578,Anesthetics
DB13578,"Anesthetics, Local"
DB13578,Esters of Aminobenzoic Acid
DB13578,Nervous System
DB13579,"Heterocyclic Compounds, Fused-Ring"
DB13579,Respiratory System Agents
DB13579,Xanthenes
DB13580,Alimentary Tract and Metabolism
DB13580,Amides
DB13580,Amines
DB13580,Aniline Compounds
DB13580,"Antidiarrheals, Intestinal Antiinflammatory/antiinfective Agents"
DB13580,Intestinal Antiinfectives
DB13580,Sulfanilamides
DB13580,Sulfonamides
DB13580,Sulfones
DB13580,Sulfur Compounds
DB13580,Thiazoles
DB13581,"Acids, Carbocyclic"
DB13581,Agents producing tachycardia
DB13581,Alimentary Tract and Metabolism
DB13581,Anticholinergic Agents
DB13581,Autonomic Agents
DB13581,Cyclohexanes
DB13581,Cycloparaffins
DB13581,Drugs for Functional Gastrointestinal Disorders
DB13581,Muscarinic Antagonists
DB13581,Parasympatholytics
DB13581,Peripheral Nervous System Agents
DB13581,"Synthetic Anticholinergics, Esters With Tertiary Amino Group"
DB13582,Diagnostic Radiopharmaceuticals
DB13582,Various Diagnostic Radiopharmaceuticals
DB13583,Alcohols
DB13583,Central Nervous System Agents
DB13583,Central Nervous System Depressants
DB13583,Glycols
DB13583,Muscle Relaxants
DB13583,"Muscle Relaxants, Centrally Acting Agents"
DB13583,Musculo-Skeletal System
DB13583,Neuromuscular Agents
DB13583,Peripheral Nervous System Agents
DB13583,Propylene Glycols
DB13584,Amines
DB13584,Anticholinergic Agents
DB13584,Central Nervous System Depressants
DB13584,Cholinergic Agents
DB13584,Muscle Relaxants
DB13584,"Muscle Relaxants, Peripherally Acting Agents"
DB13584,Musculo-Skeletal System
DB13584,Neuromuscular Agents
DB13584,Neuromuscular Blocking Agents
DB13584,Neuromuscular-Blocking Agents (Nondepolarizing)
DB13584,Neurotoxic agents
DB13584,Neurotransmitter Agents
DB13584,Nicotinic Antagonists
DB13584,Onium Compounds
DB13584,Peripheral Nervous System Agents
DB13584,Quaternary Ammonium Compounds
DB13585,Anions
DB13585,Cardiac Therapy
DB13585,Electrolytes
DB13585,Ions
DB13585,Nitrogen Compounds
DB13585,Vasodilators Used in Cardiac Diseases
DB13586,Alimentary Tract and Metabolism
DB13586,Anabolic Agents
DB13586,Anabolic Agents for Systemic Use
DB13586,Anabolic Steroids
DB13586,Androgens for Topical Use
DB13586,Androstadienes
DB13586,Androstan Derivatives
DB13586,Androstanes
DB13586,Androstenes
DB13586,Dermatologicals
DB13586,Fused-Ring Compounds
DB13586,Hormones
DB13586,"Hormones, Hormone Substitutes, and Hormone Antagonists"
DB13586,Steroids
DB13587,5-Androstanon (3) Derivatives
DB13587,Anabolic Agents
DB13587,Androgens
DB13587,Androstanes
DB13587,Androstanols
DB13587,Fused-Ring Compounds
DB13587,Genito Urinary System and Sex Hormones
DB13587,Hormones
DB13587,"Hormones, Hormone Substitutes, and Hormone Antagonists"
DB13587,Sex Hormones and Modulators of the Genital System
DB13587,Steroids
DB13587,Testosterone Congeners
DB13588,Antidepressive Agents
DB13588,Cardiovascular Agents
DB13588,Central Nervous System Depressants
DB13588,Furans
DB13588,Neurotransmitter Agents
DB13588,Peripheral Vasodilators
DB13588,Serotonin Agents
DB13588,Serotonin Receptor Antagonists
DB13588,Vasodilating Agents
DB13590,"Acids, Acyclic"
DB13590,Alimentary Tract and Metabolism
DB13590,Amines
DB13590,Amino Acids
DB13590,"Amino Acids, Peptides, and Proteins"
DB13590,Calcium Salts
DB13590,Carbohydrates
DB13590,Gluconates
DB13590,Hydroxy Acids
DB13590,Mineral Supplements
DB13590,Peptides
DB13590,Peptoids
DB13590,Sugar Acids
DB13591,Alimentary Tract and Metabolism
DB13591,Antiemetics
DB13591,Antiemetics and Antinauseants
DB13591,Autonomic Agents
DB13591,Central Nervous System Agents
DB13591,Gastrointestinal Agents
DB13591,Peripheral Nervous System Agents
DB13591,Piperidines
DB13592,Alkaloids
DB13592,Anti-Asthmatic Agents
DB13592,Autonomic Agents
DB13592,Bronchodilator Agents
DB13592,Cytochrome P-450 CYP1A2 Substrates
DB13592,Cytochrome P-450 Substrates
DB13592,Drugs for Obstructive Airway Diseases
DB13592,"Heterocyclic Compounds, Fused-Ring"
DB13592,Peripheral Nervous System Agents
DB13592,Purines
DB13592,Purinones
DB13592,Respiratory System Agents
DB13592,Xanthine derivatives
DB13592,Xanthines and Adrenergics
DB13593,Alimentary Tract and Metabolism
DB13593,Drugs for Acid Related Disorders
DB13593,Drugs for Peptic Ulcer and Gastro-Oesophageal Reflux Disease (Gord)
DB13595,Alimentary Tract and Metabolism
DB13595,Aluminum and magnesium containing antacids
DB13595,Antacids
DB13595,Drugs for Acid Related Disorders
DB13595,Drugs that are Mainly Renally Excreted
DB13595,Gastric Acid Lowering Agents
DB13595,Minerals
DB13595,Pharmaceutic Aids
DB13595,Silicon Compounds
DB13596,Antiinflammatory and Antirheumatic Products
DB13596,Musculo-Skeletal System
DB13596,Quinolines
DB13596,Specific Antirheumatic Agents
DB13597,Amidines
DB13597,Anti-Infective Agents
DB13597,Antiinfectives for Systemic Use
DB13597,Antiviral Agents
DB13597,Antivirals for Systemic Use
DB13597,Direct Acting Antivirals
DB13597,Guanidines
DB13597,Oxazines
DB13598,Agents that produce hypertension
DB13598,Anesthetics
DB13598,"Anesthetics, General"
DB13598,"Anesthetics, Inhalation"
DB13598,Central Nervous System Agents
DB13598,Central Nervous System Depressants
DB13598,"Compounds used in a research, industrial, or household setting"
DB13598,Ethers
DB13598,Ethyl Ethers
DB13598,Nervous System
DB13598,Neurotoxic agents
DB13598,Solvents
DB13599,"Antiparasitic Products, Insecticides and Repellents"
DB13599,Antiprotozoals
DB13599,Arsenicals
DB13600,Agrochemicals
DB13600,"Antiparasitic Products, Insecticides and Repellents"
DB13600,"Compounds used in a research, industrial, or household setting"
DB13600,Cyclopentane Monoterpenes
DB13600,"Ectoparasiticides, Incl. Scabicides, Insecticides and Repellents"
DB13600,Insecticides
DB13600,Insecticides and Repellents
DB13600,Monoterpenes
DB13600,Pesticides
DB13600,Pyrethrines
DB13600,Terpenes
DB13600,Toxic Actions
DB13601,Central Nervous System Agents
DB13601,Central Nervous System Depressants
DB13601,Nervous System
DB13601,Nootropic Agents
DB13601,Psychoanaleptics
DB13601,"Psychostimulants, Agents Used for ADHD and Nootropics"
DB13601,Psychotropic Drugs
DB13602,Adrenal Cortex Hormones
DB13602,Cytochrome P-450 CYP3A Substrates
DB13602,Cytochrome P-450 CYP3A4 Substrates
DB13602,Cytochrome P-450 Substrates
DB13602,Fused-Ring Compounds
DB13602,Genito Urinary System and Sex Hormones
DB13602,Norpregnadienes
DB13602,Norpregnanes
DB13602,Norsteroids
DB13602,Pregnadien Derivatives
DB13602,Progestins
DB13602,Sex Hormones and Modulators of the Genital System
DB13602,Steroids
DB13603,Anti-Infective Agents
DB13603,Antifungal Agents
DB13603,Antifungals for Dermatological Use
DB13603,Antifungals for Topical Use
DB13603,Dermatologicals
DB13604,Amidines
DB13604,"Antiadrenergic Agents, Peripherally Acting"
DB13604,Antihypertensive Agents
DB13604,Guanidine Derivatives
DB13604,Guanidines
DB13605,Analgesics
DB13605,Anesthetics
DB13605,"Anesthetics, General"
DB13605,Central Nervous System Agents
DB13605,Central Nervous System Depressants
DB13605,Isonipecotic Acids
DB13605,Narcotics
DB13605,Nervous System
DB13605,Opioid Anesthetics
DB13605,Opioids
DB13605,Peripheral Nervous System Agents
DB13605,Piperidines
DB13605,Sensory System Agents
DB13605,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome
DB13606,Alkaloids
DB13606,Analgesics
DB13606,Benzomorphan Derivatives
DB13606,Benzomorphans
DB13606,Central Nervous System Agents
DB13606,Central Nervous System Depressants
DB13606,Morphinans
DB13606,Narcotics
DB13606,Nervous System
DB13606,Opiate Alkaloids
DB13606,Opioids
DB13606,Peripheral Nervous System Agents
DB13606,Phenanthrenes
DB13606,Sensory System Agents
DB13606,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome
DB13607,Anti-Infective Agents
DB13607,Ophthalmologicals
DB13607,Sensory Organs
DB13608,Antiinfectives for Systemic Use
DB13608,Antimycobacterials
DB13608,Drugs for Treatment of Tuberculosis
DB13608,Thiocarbamide Derivatives
DB13609,Anions
DB13609,Antiinfectives for Systemic Use
DB13609,Antiviral Agents
DB13609,Antivirals for Systemic Use
DB13609,Cytochrome P-450 CYP1A2 Substrates
DB13609,Cytochrome P-450 CYP2C9 Substrates
DB13609,Cytochrome P-450 CYP2D6 Substrates
DB13609,Cytochrome P-450 CYP2E1 Substrates
DB13609,Cytochrome P-450 CYP3A Substrates
DB13609,Cytochrome P-450 CYP3A4 Substrates
DB13609,Cytochrome P-450 CYP3A5 Substrates
DB13609,Cytochrome P-450 Substrates
DB13609,Direct Acting Antivirals
DB13609,Electrolytes
DB13609,Experimental Unapproved Treatments for COVID-19
DB13609,"Heterocyclic Compounds, Fused-Ring"
DB13609,Hydrogen Sulfide
DB13609,Ions
DB13609,Sulfur Compounds
DB13609,UGT1A9 Inhibitors
DB13609,UGT1A9 Substrates
DB13609,UGT2B7 Inhibitors
DB13610,Analgesics
DB13610,Antimigraine Preparations
DB13610,Corticosteroid Derivatives
DB13610,Fused-Ring Compounds
DB13610,Gonadal Hormones
DB13610,Gonadal Steroid Hormones
DB13610,Hormones
DB13610,"Hormones, Hormone Substitutes, and Hormone Antagonists"
DB13610,"Migraine Disorders, drug therapy"
DB13610,Nervous System
DB13610,Pregnanes
DB13610,Pregnenediones
DB13610,Pregnenes
DB13610,Progesterone and Derivatives
DB13610,Progesterone Congeners
DB13610,Steroids
DB13611,Antifungals for Dermatological Use
DB13611,Antifungals for Topical Use
DB13611,Dermatologicals
DB13611,"Heterocyclic Compounds, Fused-Ring"
DB13611,Imidazole and Triazole Derivatives
DB13612,Agents causing hyperkalemia
DB13612,Agents that produce hypertension
DB13612,Amides
DB13612,Analgesics
DB13612,"Analgesics, Non-Narcotic"
DB13612,Anti-Inflammatory Agents
DB13612,"Anti-Inflammatory Agents, Non-Steroidal"
DB13612,Antirheumatic Agents
DB13612,Benzene Derivatives
DB13612,Blood and Blood Forming Organs
DB13612,Hydroxybenzoates
DB13612,Nephrotoxic agents
DB13612,Nervous System
DB13612,Non COX-2 selective NSAIDS
DB13612,Peripheral Nervous System Agents
DB13612,Phenols
DB13612,Platelet Aggregation Inhibitors Excl. Heparin
DB13612,Salicylates
DB13612,Salicylic Acid and Derivatives
DB13612,Sensory System Agents
DB13613,Antifungals for Dermatological Use
DB13613,Antifungals for Topical Use
DB13613,Dermatologicals
DB13613,Sulfur Compounds
DB13614,Nasal Preparations
DB13614,"Sympathomimetics, Plain"
DB13615,"Adjuvants, Immunologic"
DB13615,"Amino Acids, Peptides, and Proteins"
DB13615,Amino Sugars
DB13615,Antineoplastic and Immunomodulating Agents
DB13615,Cancer immunotherapy
DB13615,Carbohydrates
DB13615,Glycerophosphates
DB13615,Glycerophospholipids
DB13615,Glycopeptides
DB13615,Immunologic Factors
DB13615,Immunotherapy
DB13615,Lipids
DB13615,Membrane Lipids
DB13615,Muramic Acids
DB13615,Peptides
DB13615,Phosphatidic Acids
DB13615,Phospholipids
DB13615,Sugar Acids
DB13616,Amines
DB13616,Anticoagulants
DB13616,Antithrombins
DB13616,Azetines
DB13616,Benzene Derivatives
DB13616,Benzyl Compounds
DB13616,Blood and Blood Forming Organs
DB13616,Enzyme Inhibitors
DB13616,Hematologic Agents
DB13616,Protease Inhibitors
DB13616,Serine Protease Inhibitors
DB13617,Amides
DB13617,Diuretics
DB13617,"Heterocyclic Compounds, Fused-Ring"
DB13617,"Low-Ceiling Diuretics, Excl. Thiazides"
DB13617,Sulfonamides
DB13617,Sulfones
DB13617,Sulfur Compounds
DB13618,Benzopyrans
DB13618,Bone Remodeling
DB13618,Chromones
DB13618,Drugs Affecting Bone Structure and Mineralization
DB13618,Drugs for Treatment of Bone Diseases
DB13618,Flavonoids
DB13618,"Heterocyclic Compounds, Fused-Ring"
DB13618,Musculo-Skeletal System
DB13618,Pyrans
DB13619,Agents producing tachycardia
DB13619,Anti-Parkinson Drugs
DB13619,Anticholinergic Agents
DB13619,Cholinergic Agents
DB13619,Muscarinic Antagonists
DB13619,Nervous System
DB13619,Neurotransmitter Agents
DB13619,Tertiary Amines
DB13620,Alimentary Tract and Metabolism
DB13620,Mineral Supplements
DB13620,Potassium Salt
DB13621,Blood and Blood Forming Organs
DB13621,Hemostatics
DB13621,Local Hemostatics
DB13622,Diagnostic Radiopharmaceuticals
DB13622,Selenium Compounds
DB13622,Various Diagnostic Radiopharmaceuticals
DB13623,Anti-Anxiety Agents
DB13623,Central Nervous System Depressants
DB13623,Nervous System
DB13623,Psycholeptics
DB13624,Adrenergic Agents
DB13624,Adrenergic Agonists
DB13624,Adrenergic beta-Agonists
DB13624,Adrenergics for Systemic Use
DB13624,Agents producing tachycardia
DB13624,Agents that produce hypertension
DB13624,Amines
DB13624,Amphetamines
DB13624,Drugs for Obstructive Airway Diseases
DB13624,Ethylamines
DB13624,Neurotransmitter Agents
DB13624,Non-selective Beta-adrenergic Agonists
DB13624,Phenethylamines
DB13624,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome
DB13624,Sympathomimetics
DB13625,Adrenergics for Systemic Use
DB13625,"Adrenergics, Inhalants"
DB13625,Alcohols
DB13625,Amines
DB13625,Amino Alcohols
DB13625,Drugs for Obstructive Airway Diseases
DB13625,Selective Beta 2-adrenergic Agonists
DB13626,Alimentary Tract and Metabolism
DB13626,Alkalies
DB13626,Aluminium Compounds
DB13626,Aluminum and magnesium containing antacids
DB13626,Amino Acids
DB13626,"Amino Acids, Peptides, and Proteins"
DB13626,Anions
DB13626,Antacids
DB13626,Drugs for Acid Related Disorders
DB13626,Electrolytes
DB13626,Gastric Acid Lowering Agents
DB13626,Hydroxides
DB13626,Ions
DB13626,Metal cations
DB13626,Metal divalent cations
DB13627,4-Quinolones
DB13627,Anti-Bacterial Agents
DB13627,Anti-Infective Agents
DB13627,"Anti-Infective Agents, Urinary"
DB13627,Antibacterials for Systemic Use
DB13627,Antiinfectives for Systemic Use
DB13627,Antineoplastic Agents
DB13627,Enzyme Inhibitors
DB13627,Fluoroquinolones
DB13627,"Heterocyclic Compounds, Fused-Ring"
DB13627,Potential QTc-Prolonging Agents
DB13627,QTc Prolonging Agents
DB13627,Quinolines
DB13627,Quinolones
DB13627,Topoisomerase II Inhibitors
DB13627,Topoisomerase Inhibitors
DB13628,"Acids, Carbocyclic"
DB13628,Antifungals for Dermatological Use
DB13628,Antifungals for Topical Use
DB13628,Benzene Derivatives
DB13628,Benzoates
DB13628,Cell-mediated Immunity
DB13628,Dermatologicals
DB13628,Hydroxy Acids
DB13628,Hydroxybenzoates
DB13628,Increased Histamine Release
DB13628,Phenols
DB13628,Standardized Chemical Allergen
DB13629,Agents causing hyperkalemia
DB13629,Agents that produce hypertension
DB13629,Analgesics
DB13629,"Analgesics, Non-Narcotic"
DB13629,Anti-Inflammatory Agents
DB13629,"Anti-Inflammatory Agents, Non-Steroidal"
DB13629,Antiinflammatory and Antirheumatic Products
DB13629,"Antiinflammatory and Antirheumatic Products, Non-Steroids"
DB13629,"Antiinflammatory Preparations, Non-Steroids for Topical Use"
DB13629,Antirheumatic Agents
DB13629,Butylpyrazolidines
DB13629,Musculo-Skeletal System
DB13629,Nephrotoxic agents
DB13629,Peripheral Nervous System Agents
DB13629,Pyrazoles
DB13629,Pyrazolones
DB13629,Sensory System Agents
DB13629,Topical Products for Joint and Muscular Pain
DB13630,Cough and Cold Preparations
DB13631,"Antiadrenergic Agents, Centrally Acting"
DB13631,Antihypertensive Agents
DB13631,Secologanin Tryptamine Alkaloids
DB13632,Genito Urinary System and Sex Hormones
DB13632,Gynecological Antiinfectives and Antiseptics
DB13633,Alimentary Tract and Metabolism
DB13633,Alkenes
DB13633,Anti-Bacterial Agents
DB13633,Anti-Infective Agents
DB13633,Antifungal Agents
DB13633,Antifungals for Dermatological Use
DB13633,Antifungals for Topical Use
DB13633,Antiinfectives and Antiseptics for Local Oral Treatment
DB13633,Antiparasitic Agents
DB13633,Antiprotozoals
DB13633,Dermatologicals
DB13633,Drugs Used in Benign Prostatic Hypertrophy
DB13633,Genito Urinary System and Sex Hormones
DB13633,Genitourinary Agents
DB13633,Gynecological Antiinfectives and Antiseptics
DB13633,"Hydrocarbons, Acyclic"
DB13633,Lactones
DB13633,Macrolides
DB13633,Polyenes
DB13633,Stomatological Preparations
DB13633,Urological Agents
DB13633,Urologicals
DB13634,Alkaloids
DB13634,Cytochrome P-450 CYP1A2 Substrates
DB13634,Cytochrome P-450 Substrates
DB13634,"Heterocyclic Compounds, Fused-Ring"
DB13634,Peripheral Vasodilators
DB13634,Purine Derivatives
DB13634,Purines
DB13634,Purinones
DB13634,Xanthine derivatives
DB13635,Antiarrhythmic agents
DB13635,Cardiac Therapy
DB13635,Cardiovascular Agents
DB13635,Central Nervous System Agents
DB13635,"Heterocyclic Compounds, Fused-Ring"
DB13636,Agents producing tachycardia
DB13636,Anti-Parkinson Drugs
DB13636,Anticholinergic Agents
DB13636,"Ethers, Chemically Close to Antihistamines"
DB13636,Muscarinic Antagonists
DB13636,Nervous System
DB13637,Amines
DB13637,Antianginal Agents
DB13637,Cardiac Therapy
DB13637,Diamines
DB13637,Organic Nitrates
DB13637,Polyamines
DB13637,Vasodilating Agents
DB13637,Vasodilators Used in Cardiac Diseases
DB13638,Amides
DB13638,Anti-Bacterial Agents
DB13638,Antibacterials for Systemic Use
DB13638,Antiinfectives for Systemic Use
