synonym_id,synonym
SYN44153,Montanide ISA-51 VG
SYN44154,asparaginase encapsulated in erythrocytes
SYN44155,Erythrocyte encapsulated l-asparaginase
SYN44156,L-asparaginase encapsulated in red blood cells
SYN44157,RBC-encapsulated l-asparaginase
SYN44158,Red blood cell-encapsulated L-asparaginase
SYN44159,"Immunoglobulin g1, anti-(human epidermal growth factor receptor her3) (human monoclonal isu104 .gamma.1-chain), disulfide with human monoclonal isu104 .lambda.-chain, dimer"
SYN44160,Nanrilkefusp alfa
SYN44161,Anti-pd-1 monoclonal antibody bi 754091
SYN44162,Ezabenlimab
SYN44163,"Immunoglobulin g4 (228-proline), anti-(human programmed cell death protein 1) (human monoclonal bi754091 .gamma.4-chain), disulfide with human monoclonal bi754091 .kappa.-chain, dimer"
SYN44164,"1-(4-(7-(2-amino-7-fluoro-1,3-benzothiazol-4-yl)-6-chloro-8-fluoro-quinazolin-4-yl)piperazin-1-yl)prop-2-en-1-one"
SYN44165,"2-propen-1-one, 1-(4-(7-2-amino-7-fluoro-4-benzothiazolyl)-6-chloro-8-fluoro-4-quinazolinyl)-1-piperazinyl)-"
SYN44166,1-((3S)-4-((7M)-7-(6-amino-4-methyl-3-(trifluoromethyl)pyridin-2-yl)-6-chloro-8-fluoro-2-(((2S)-1-methylpyrrolidin-2-yl)methoxy)quinazolin-4-yl)-3-methylpiperazin-1-yl)prop-2-en-1-one
SYN44167,"2-propen-1-one, 1-((3S)-4-((7R)-7-(6-amino-4-methyl-3-(trifluoromethyl)-2-pyridinyl)-6-chloro-8-fluoro-2-(((2S)-1-methyl-2-pyrrolidinyl)methoxy)-4-quinazolinyl)-3-methyl-1-piperazinyl)-"
SYN44168,Divarasib
SYN44169,"2-propenethioamide, 3-(2-bromo-3,4-dihydroxyphenyl)-n-((3,4,5-trihydroxyphenyl)methyl)-"
SYN44170,"2-propenethioamide, 3-(2-bromo-3,4-dihydroxyphenyl)-n-((3,4,5-trihydroxyphenyl)methyl)-, (2e)-"
SYN44171,Anselamimab
SYN44172,Chimeric fibril reactive monoclonal antibody 11-1F4
SYN44173,"IMMUNOGLOBULIN G1-KAPPA, ANTI-(HOMO SAPIENS IMMUNOGLOBULIN LIGHT CHAIN AMYLOID (AL) FIBRILS), CHIMERIC MONOCLONAL ANTIBODY (GAMMA1 HEAVY CHAIN CHIMERIC (1-441) (MUS MUSCULUS VH (IGHV2-3*01 (92.6%)-(IGHD)-IGHJ4*01 (92.9%), CDR-IMGT (8.7.5) (26-33.51-57.96"
SYN44174,"Immunoglobulin g1, anti-(human amyloid fibril) (human-mus musculus monoclonal cael-101 .gamma.1-chain), disulfide with human-mus musculus monoclonal cael-101 .kappa.-chain, dimer"
SYN44175,"5-(5-((3-(4-bromophenyl)-2-imino-4-oxothiazolidin-5-ylidene)methyl)furan-2-yl)isoindoline-1,3-dione"
SYN44176,"5-[5-[(Z)-[3-(4-bromophenyl)-2-imino-4-oxo-1,3-thiazolidin-5-ylidene]methyl]furan-2-yl]isoindole-1,3-dione"
SYN44177,Bioymifi
SYN44178,Iruplinalkib
SYN44179,IL-2 variant THOR-707
SYN44180,Pegenzileukin
SYN44181,Pegylated recombinant interleukin-2 THOR-707
SYN44182,HPV-16 trojan peptide vaccine
SYN44183,Autogene cevumeran
SYN44184,NY-ESO-1 peptide vaccine
SYN44185,Selvigaltin
SYN44186,Cmp-001 component cpg-a oligodeoxynucleotide tlr9 agonist
SYN44187,"Dna, d(g-g-g-g-g-g-g-g-g-g-g-a-c-g-a-t-c-g-t-c-g-g-g-g-g-g-g-g-g-g)"
SYN44188,Vidutolimod
SYN44189,SIRPα -4-1BBL
SYN44190,Lutetium lu 177 pp-f11n
SYN44191,Anti-pd-1 monoclonal antibody gls-010
SYN44192,"Immunoglobulin g4(231-proline), anti-(human programmed cell death protein 1) (human monoclonal ab122 .gamma.4-chain), disulfide with human monoclonal ab122 .lambda.-chain, dimer"
SYN44193,Zimberelimab
SYN44194,Etrumadenant
SYN44195,"1-piperazinecarbothioic acid, 4-(2-pyridinyl)-, 2-(6,7-dihydro-8(5h)-quinolinylidene)hydrazide"
SYN44196,Hafnium oxide
SYN44197,Hafnium oxide-containing nanoparticles nbtxr3
SYN44198,UCPVax
SYN44199,"2-buten-1-amine, 3-fluoro-4-(8-quinolinylsulfonyl)-, (2z)-"
SYN44200,VB10.16 vaccine
SYN44201,Casdozokitug
SYN44202,"immunoglobulin G1-kappa, anti-[IL27 (interleukin 27,IL27p28, IL27A)], Homo sapiens monoclonal antibody,gamma1 heavy chain Homo sapiens (1-456) [VH (Homo sapiens IGHV3-21*01 (95.9%) -(IGHD) -IGHJ5*02 (100%), CDR-IMGT [8.8.19] (26-33.51-58.97-115)) (1-126)"
SYN44203,"Immunoglobulin G1, anti-(human interleukin 27) (human monoclonal SRF388 γ1-chain), disulfide with human monoclonal SRF388 κ-chain, dimer"
SYN44204,"(s)-1-(3,4-difluorophenyl)-6-(5-(3,5-dimethylisoxazol-4-yl)-1-((1r,4s)-4-methoxycyclohexyl)-1h-benzo(d)imidazol-2-yl)piperidin-2-one"
SYN44205,"2-piperidinone, 1-(3,4-difluorophenyl)-6-(5-(3,5-dimethyl-4-isoxazolyl)-1-(trans-4-methoxycyclohexyl)-1h-benzimidazol-2-yl)-, (6s)-"
SYN44206,Inobrodib
SYN44207,P300/cbp bromodomain inhibitor ccs1477
SYN44208,Anti-dkk-1 monoclonal antibody ly2812176
SYN44209,Dkk1-neutralizing monoclonal antibody dkn-01
SYN44210,"Immunoglobulin g4 (224-proline,233-alanine,234-alanine), anti-(human dickkopf-1) (human-mus musculus monoclonal dkn-01 .gamma.4-chain), disulfide with human-mus musculus monoclonal dkn-01 .kappa.-chain, dimer"
SYN44211,Sirexatamab
SYN44212,BMX-001 free base
SYN44213,"Manganese(5+), ((2,2',2'',2'''-(21h,23h-porphine-5,10,15,20-tetrayl-.kappa.n21,.kappa.n22,.kappa.n23,.kappa.n24)tetrakis(1-(2-butoxyethyl)pyridiniumato))(2-))-, (sp-4-1)-"
SYN44214,"Immunoglobulin G4 (52-glycine, 57-phenylalanine, 227-proline, 233-alanine, 234-alanine, 446-alanine), anti-(human programmed death-ligand 1) (human-mus musculus monoclonal SHR-1316 .gamma.4-chain) fusion protein with peptide linker ((ggggs)4g) fusion protein with 20-136-type II transforming growth factor .beta. receptor (human isoform 1), disulfide with (85-glutamic acid) human-mus musculus monoclonal SHR-1316 .kappa.-chain, dimer"
SYN44215,2-(isopropylamino)-3-methyl-5-(6-methyl-5-((2-(1-methyl-1h-pyrazol-4-yl)pyridin-4-yl)oxy)pyridin-2-yl)pyrimidin-4(3h)-one
SYN44216,3-methyl-2-((1-methylethyl)amino)-5-(6-methyl-5-((2-(1-methyl-1h-pyrazol-4-yl)-4-pyridinyl)oxy)-2-pyridinyl)-4(3h)-pyrimidinone
SYN44217,"4(3h)-pyrimidinone, 3-methyl-2-((1-methylethyl)amino)-5-(6-methyl-5-((2-(1-methyl-1h-pyrazol-4-yl)-4-pyridinyl)oxy)-2-pyridinyl)-"
SYN44218,Vimseltinib
SYN44219,(e)-n-(2-aminophenyl)-3-(1-((4-(1-methyl-1h-pyrazol-4-yl)phenyl)sulfonyl)-1h-pyrrol-3-yl)acrylamide
SYN44220,"2-propenamide, n-(2-aminophenyl)-3-(1-((4-(1-methyl-1h-pyrazol-4-yl)phenyl)sulfonyl)-1h-pyrrol-3-yl)-, (2e)-"
SYN44221,4SC-202
SYN44222,Domatinostat
SYN44223,Hdac inhibitor 4sc-202
SYN44224,AVB-S6-500
SYN44225,Axl fc fusion protein avb-s6-500
SYN44226,Batiraxcept
SYN44227,XL092
SYN44228,Zanzalintinib
SYN44229,XmAb 24306
SYN44230,XmAb-24306
SYN44231,RO 7284755
SYN44232,RO-7284755
SYN44233,RO 7296682
SYN44234,RO-7296682
SYN44235,RO 7300490
SYN44236,RO-7300490
SYN44237,(-)-sirpiglenastat
SYN44238,(s)-isopropyl 2-((s)-2-acetamido-3-(1h-indol-3-yl)propanamido)-6-diazo-5-oxohexanoate
SYN44239,"L-norleucine, n-acetyl-l-tryptophyl-6-diazo-5-oxo-, 1-methylethyl ester"
SYN44240,Propan-2-yl (2s)-2-((n-acetyl-l-tryptophyl)amino)-6-diazo-5-oxohexanoate
SYN44241,Sirpiglenastat
SYN44242,Atidarsagene autotemcel
SYN44243,Autologous CD34+ cell enriched population that contains haematopoietic stem and progenitor cells (HSPC) transduced ex vivo using a lentiviral vector encoding the human arylsulfatase A (ARSA) gene
SYN44244,Autologous CD34+ cells transduced with lentiviral vector which encodes for the aryl Sulfatase A complimentary deoxyribonucleic acid sequence
SYN44245,D2C7 immunotoxin
SYN44246,D2C7-immunotoxin
SYN44247,D2C7-IT
SYN44248,"Immunoglobulin g4 (225-proline), anti-(human cd47 antigen) (human-mus musculus monoclonal ak117 .gamma.4-chain), disulfide with human-mus musculus monoclonal ak117 .kappa.-chain, dimer"
SYN44249,Ligufalimab
SYN44250,"Benzoic acid, 4-(6-(3,5-dimethyl-4-isoxazolyl)-1-((1s)-1-(2-pyridinyl)ethyl)-1h-pyrrolo(3,2-b)pyridin-3-yl)-"
SYN44251,Brd4 inhibitor plx51107
SYN44252,IMM-01
SYN44253,IMM01
SYN44254,Timdarpacept
SYN44255,Jaktinib
SYN44256,APR 548
SYN44257,APR548
SYN44258,Anzurstobart
SYN44259,"(3'r,4's,5'r)-4-((6-chloro-2-oxo-1,2-dihydro-spiro(indole-3,3'-pyrrolidin)e-4'-(3-chloro-2-fluoro -phenyl)-1'-ethyl-spiro(cyclohexane-1,2'-pyrrolidine)-5'-carbonyl)-amino)-bicyclo(2.2.2)octane-1-carboxylic acid"
SYN44260,"4-((3'R,4'S,5'R)-6''-chloro-4'-(3-chloro-2-fluorophenyl)-1'-ethyl-2''-oxodispiro[cyclohexane-1,2'-pyrrolidine-3',3''-indoline]-5'-carboxamido)bicyclo [2.2.2]octane-1-carboxylic acid"
SYN44261,Alrizomadlin
SYN44262,"Bicyclo(2.2.2)octane-1-carboxylic acid, 4-((((3'r,4's,5'r)-6''-chloro-4'-(3-chloro-2-fluorophenyl)-1'-ethyl-1'',2''-dihydro-2''-oxodispiro(cyclohexane-1,2'-pyrrolidine-3',3''-(3h)indol)-5'-yl)carbonyl)amino)-"
SYN44263,Humanized pd-1 blocking antibody hx-008
SYN44264,"Immunoglobulin g4 (252-theronine,306-proline,432-alanine), anti-(human programmed cell death 1) (human-mus musculus monoclonal hx008 .gamma.4-chain), disulfide with human-mus musculus monoclonal hx008 .kappa.-chain, dimer"
SYN44265,FT1101
SYN44266,FF 10501 01
SYN44267,FF-10501
SYN44268,SEA CD70
SYN44269,S65487
SYN44270,VOB560
SYN44271,Sovleplenib
SYN44272,MIK665
SYN44273,S 64315
SYN44274,S64315
SYN44275,"4-(3-amino-6-((1s,3s,4s)-3-fluoro-4-hydroxycyclohexyl)-2-pyrazinyl)-n-((1s)-1-(3-bromo-5-fluorophenyl)-2-(methylamino)ethyl)-2-fluorobenzamide"
SYN44276,"Benzamide, 4-(3-amino-6-((1s,3s,4s)-3-fluoro-4-hydroxycyclohexyl)-2-pyrazinyl)-n-((1s)-1-(3-bromo-5-fluorophenyl)-2-(methylamino)ethyl)-2-fluoro-"
SYN44277,Rineterkib
SYN44278,Anti-tgf-beta monoclonal antibody nis793
SYN44279,Nisevokitug
SYN44280,Luveltamab tazevibulin
SYN44281,Andecaliximab
SYN44282,"Immunoglobulin g4, anti-(human gelatinase b) (human-mus musculus monoclonal gs-5745 heavy chain), disulfide with human-mus musculus monoclonal gs-5745 light chain, dimer"
SYN44283,Polyvalent antigen-KLH conjugate vaccine
SYN44284,Apoptosis inducer GCS-100
SYN44285,PH-modified pectin (GCS-100)
SYN44286,"4-amino-n-(1-((3-chloro-2-fluorophenyl)amino)-6-methylisoquinolin-5-yl)thieno(3,2-d)pyrimidine-7-carboxamide"
SYN44287,Belvarafenib
SYN44288,"Thieno(3,2-d)pyrimidine-7-carboxamide, 4-amino-n-(1-((3-chloro-2-fluorophenyl)amino)-6-methyl-5-isoquinolinyl)-"
SYN44289,"2-O, 3-O desulfated heparin"
SYN44290,Ifebemtinib
SYN44291,INCB053914
SYN44292,Uzansertib
SYN44293,"Immunoglobulin g4(228-proline), anti-(human cd47 antigen) (human monoclonal tj011133 .gamma.4-chain), disulfide with human monoclonal tj011133 .kappa.-chain, dimer"
SYN44294,Lemzoparlimab
SYN44295,"A CD47-binding, fusion protein containing a high affinity engineered D1 domain of human signal regulatory protein alpha (SIRPalpha) variant 1 (v1) genetically linked to a modified and inactive Fc domain of human IgG"
SYN44296,Cd47/sirpa-blocking agent alx148
SYN44297,Evorpacept
SYN44298,Sirpa variant alx148
SYN44299,Utidelone
SYN44300,"Benzonitrile, 4-(1-(4-cyclobutyl-2-methyl-5-(3-methyl-1h-1,2,4-triazol-5-yl)benzoyl)-4-piperidinyl)-"
SYN44301,Denifanstat
SYN44302,Crefmirlimab
SYN44303,Iab22m2c (antibody fragment against the human cd8-antigen on cd8-positive t-cells)
SYN44304,Imaginab
SYN44305,"Benzenesulfonamide, n-(1',2-dihydroxy(1,2'-binaphthalen)-4'-yl)-4-methoxy-"
SYN44306,Stat3 inhibitor c188-9
SYN44307,Stat3 inhibitor tti-101
SYN44308,SS1 (dsFv) PE38
SYN44309,SS1(dsFv) PE38
SYN44310,SS1(dsFv)-PE38 immunotoxin
SYN44311,DCVax-L
SYN44312,Ad-CEA vaccine
SYN44313,Exarafenib
SYN44314,KIN-2787 free base
SYN44315,"4-(4-((4-(((2-((3s)-2,6-dioxopiperidin-3-yl)-1-oxo-2,3-dihydro-1h-isoindol-4- yl)oxy)methyl)phenyl)methyl)piperazin-1-yl)-3-fluorobenzonitrile"
SYN44316,"Benzonitrile, 4-(4-((4-(((2-((3s)-2,6-dioxo-3-piperidinyl)-2,3-dihydro-1-oxo-1h-isoindol-4-yl)oxy)methyl)phenyl)methyl)-1-piperazinyl)-3-fluoro-"
SYN44317,Mezigdomide
SYN44318,Immunocytokine NHS-IL12
SYN44319,Rocapuldencel-T
SYN44320,"7-Allyl-7,8-dihydro-8-oxoguanosine"
SYN44321,PEG-interleukin-2
SYN44322,Polyethylene glycol-modified recombinant interleukin-2
SYN44323,Picibanil
SYN44324,AAVrh.10-C1EI
SYN44325,AAVrh10-C1EI
SYN44326,ADVM 053
SYN44327,ADVM-053
SYN44328,ANN 002
SYN44329,ANN-002
SYN44330,Autologous CD34+ cells transfected with lentiviral vector containing the human WAS cDNA (Telethon 003)
SYN44331,Etuvetidigene Autotemcel
SYN44332,GSK-2696275
SYN44333,Autologous CD34+ enriched cell fraction that contains CD34+ cells transduced with retroviral vector that encodes for the human ADA cDNA sequence
SYN44334,GSK 2696273
SYN44335,GSK-2696273
SYN44336,Strimvelis
SYN44337,Autologous CD34+ cells transduced ex vivo with a lentiviral vector (Chim-CD18-WPRE) encoding the ITGB2 gene
SYN44338,Hematopoietic stem cells modified with a lentiviral vector containing the CD18 (integrin beta 2) gene
SYN44339,Marnetegragene autotemcel
SYN44340,RPL-201
SYN44341,Human monoclonal antibody based on an IgG1 lambda framework against human interferon gamma
SYN44342,lipid nanoparticle encapsulating single guide RNA (G012267) targeting the human KLKB1 gene and messenger RNA (mRNA000042) encoding Cas9
SYN44343,FB825
SYN44344,Recombinant humanized immunoglobulin gamma 1 monoclonal antibody (mAb) directed against the CemX segment of human membrane-bound immunoglobulin E (mIgE)
SYN44345,Hemoximer
SYN44346,Pyridoxalated hemoglobin polyoxyethylene
SYN44347,Pyridoxalated-hemoglobin-polyoxyethylene conjugate
SYN44348,Ixmyelocel-T
SYN44349,4'-((2-(diethylamino)ethyl)carbamoyl)acetanilide
SYN44350,Acecainide
SYN44351,Acetylprocainamide
SYN44352,"Acetylprocainamide, n-"
SYN44353,"Benzamide, 4-(acetylamino)-n-(2-(diethylamino)ethyl)-"
SYN44354,N-acetyl-procainamide
SYN44355,N-acetylnovocainamide
SYN44356,N-acetylprocainamide
SYN44357,N-acetylprocaine amide
SYN44358,Emprumapimod
SYN44359,CY 1503
SYN44360,Allogeneic human bone marrow-derived mpc
SYN44361,Allogeneic mesenchymal precursor cell
SYN44362,Immunoselected stro-3+ allogenic mesenchymal precursor cells
SYN44363,Neofuse
SYN44364,Revascor
SYN44365,Rexlemestrocel-L
SYN44366,CDX 1135
SYN44367,3-[[2-carboxyethyl(oxo)germyl]oxy-oxogermyl]propanoic acid
SYN44368,Arlamol geo
SYN44369,beta-carboxyethylgermanium sesquioxide
SYN44370,Bis (2-carboxyethylgermanium)sesquioxide
SYN44371,Bis(carboxyethyl)germanium sesquioxide
SYN44372,Carboxyethylgermanium sesquioxide
SYN44373,Organic germanium
SYN44374,Propagermanium
SYN44375,"Propanoic acid, 3,3'-(1,3-dioxo-1,3-digermoxanediyl)bis-"
SYN44376,Proxigermanium
SYN44377,Rapagermanium
SYN44378,Repagermanium
SYN44379,Serocion
SYN44380,SK 818
SYN44381,SK-818
SYN44382,1-(12-(1 carboxycyclopropyl)dodecyl)cyclopropane-1-carboxylic acid
SYN44383,"1,1'-(1,12-dodecanediyl)bis(cyclopropanecarboxylic acid)"
SYN44384,"Cyclopropanecarboxylic acid, 1,1'-(1,12-dodecanediyl)bis-"
SYN44385,Lademirsen
SYN44386,.alpha.-melanocyte-stimulating hormone
SYN44387,.alpha.-melanotropin
SYN44388,.alpha.-melanotropin (human)
SYN44389,.alpha.-melanotropin (ox)
SYN44390,.alpha.-melanotropin (sheep)
SYN44391,.alpha.-msh
SYN44392,Ac-ser-tyr-ser-met-glu-his-phe-arg-trp-gly-lys-pro-val-nh2
SYN44393,Active principle of the pars intermedia of the pituitary
SYN44394,Alpha-melanocyte stimulating hormone
SYN44395,Alpha-msh
SYN44396,Intermedin
SYN44397,Intermedine
SYN44398,Melanophore-stimulating hormone
SYN44399,Melanotropin
SYN44400,Melanotropin alpha
SYN44401,Melantropin
SYN44402,N-acetyl-acth(1-13)-amide
SYN44403,"Valinamide, acetyl-l-seryl-l-tyrosyl-l-seryl-l-methionyl-l-glutamyl-l-histidyl-l-phenylalanyl-l-arginyl-l-tryptophyl-glycyl-l-lysyl-l-prolyl-, l-"
SYN44404,α-Melanocyte-Stimulating Hormone
SYN44405,Arg-ser-ser-cys-phe-gly-gly-arg-met-asp-arg-ile-gly-ala-gln-ser-gly-leu-gly-cys-asn-ser-phe-arg-tyr (cys 4-20 crosslinked)
SYN44406,Ergothioneine
SYN44407,L-(+)-ergothioneine
SYN44408,L-ergothioneine
SYN44409,L(+)-ergothioneine
SYN44410,Sympectothion
SYN44411,Thiasine
SYN44412,Thioneine
SYN44413,"2-chloro-3-(1-hydroxy-5,6,7,8-tetrahydronaphthalen-2-yl)-6-oxo- 5-phenyl-6,7-dihydrothieno(2, 3-b)pyridin-4-olate"
SYN44414,PXL 770 free acid anhydrous
SYN44415,PXL-770 free acid anhydrous
SYN44416,PXL770 free acid anhydrous
SYN44417,Mubodina
SYN44418,Neutralizing scFv dimer to C5 fused at the C terminal end to the Fc domains of human IgG1
SYN44419,Labafenogene marselecobac
SYN44420,SYNB1934
SYN44421,"(2s,3r,4r,5s)-2-(hydroxymethyl)-1-pentyl-3,4,5-piperidinetriol"
SYN44422,"(2S,3R,4R,5S)-2-(Hydroxymethyl)-1-Pentylpiperidine-3,4,5-Triol"
SYN44423,"3,4,5-piperidinetriol, 2-(hydroxymethyl)-1-pentyl-, (2s,3r,4r,5s)-"
SYN44424,ACT-519276
SYN44425,OGT-2378
SYN44426,OGT2378
SYN44427,Sinbaglustat
SYN44428,"1-(((z)-hexadec-1-en-1-yl)oxy)-3-((2-oxido-1,3,2-oxazaphospholidin-2-yl)oxy)propan-2-yl (4z,7z,10z,13z,16z,19z)-docosa-4,7,10,13,16,19-hexaenoate"
SYN44429,"4,7,10,13,16,19-docosahexaenoic acid, 2-((1z)-1-hexadecen-1-yloxy)-1-(((2-oxido-1,3,2-oxazaphospholidin-2-yl)oxy)methyl)ethyl ester, (4z,7z,10z,13z,16z,19z)-"
SYN44430,(2s)-2-amino-3-(2-(18f)fluoranyl-5-hydroxyphenyl)propanoic acid
SYN44431,[18F]FMT
SYN44432,2-fluoro-5-hydroxy-l-phenylalanine F-18
SYN44433,6-(18f) fluoro-l-m-tyrosine
SYN44434,6-[18F] Fluoro-L-M-Tyrosine
SYN44435,6-[18F]-Fluoro-L-m-tyrosine
SYN44436,6-[18F]Fluoro-l-m-tyrosine
SYN44437,6-[18F]FMT
SYN44438,6-fluoro-l-m-tyrosine F-18
SYN44439,"L-phenylalanine, 2-fluoro-5-hydroxy-F-18"
SYN44440,"2-(1-methylethyl)-3h-naphth(1,2-d)imidazole-4,5-dione"
SYN44441,"2-isopropyl-3h-naphtho(1,2-d)imidazole-4,5-dione"
SYN44442,"2-isopropyl-3H-naphtho[1,2-d]imidazole-4,5-dione"
SYN44443,"3h-naphth(1,2-d)imidazole-4,5-dione, 2-(1-methylethyl)-"
SYN44444,Clervonafusp alfa
SYN44445,"Immunoglobulin g1-kappa, cell-penetrating humanized fab fragment targeting the equilibrative nucleoside transporter 2 (ent2), fused with a human lysosomal .alpha.-glucosidase fragment, glycoform alfa"
SYN44446,"Immunoglobulin g1, (humanized monoclonal 3e10 .gamma.1-chain fab fragment) fusion protein with 67-952-lysosomal .alpha.-glucosidase (human recombinant), disulfide with humanized monoclonal 3e10 .kappa.-chain"
SYN44447,1-carboxymethyl-2-imino-imidazolidine
SYN44448,2-imino-1-imidazolidineacetic acid
SYN44449,ARO-ANG3
SYN44450,Zodasiran
SYN44451,(s)-4-amino-3-isoxazolidinone
SYN44452,L-Cycloserine
SYN44453,Levcycloserine
SYN44454,"DNL-310, recombinant iduronate 2-sulfatase"
SYN44455,Tividenofusp alfa
SYN44456,Recombinant human ectonucleotide pyrophosphatase/phosphodiesterase 1 fused to the Fc fragment of IGG1 (INZ-701)
SYN44457,AGT 182
SYN44458,AGT182
SYN44459,HIRMAb-IDS
SYN44460,Recombinant human insulin receptor monoclonal antibody-fused iduronate 2-sulfatase
SYN44461,"6-(R)-Methyl-5-O-(5-amino-5,6-dideoxy-a-L-talofuranosyl)-paromamine"
SYN44462,"6'-(R)-Methyl-5-O-(5-amino-5,6-dideoxy-a-L-talofuranosyl)-paromamine"
SYN44463,Exaluren
SYN44464,Adeno-associated virus vector serotype 9 expressing human a-L-iduronidase
SYN44465,RGX 111
SYN44466,RGX111
SYN44467,AAV2/8.TBG.hARSB
SYN44468,Adeno-associated viral vector serotype 8 with liver-specific thyroxinebinding globulin (TBG) promoter driving the expression of the human ARSB gene
SYN44469,Progerinin
SYN44470,SLC-D011
SYN44471,DCR-PHXC free acid
SYN44472,Nedosiran
SYN44473,"1-propanone, 3,3'-dithiobis(2-amino-1-(4-methyl-1-piperazinyl)-, (2r,2'r)-"
SYN44474,L-cystine bis(n-methylpiperazide)
SYN44475,JLK 247
SYN44476,JLK247
SYN44477,RGX 501
SYN44478,RGX501
SYN44479,Cysteamine s-phosphate
SYN44480,Cysteamine-s-phosphate
SYN44481,"Ethanethiol, 2-amino-, 1-(dihydrogen phosphate)"
SYN44482,"Ethanethiol, 2-amino-, dihydrogen phosphate (ester)"
SYN44483,"Ethanethiol, 2-amino-, s-ester with phosphorothioic acid"
SYN44484,Phosphocysteamine
SYN44485,"Phosphorothioic acid, s-(2-aminoethyl) ester"
SYN44486,S-(2-aminoethyl) dihydrogen phosphorothioate
SYN44487,S-(2-aminoethyl) phosphorothioate
SYN44488,Ammonium molybdenum sulfide ((nh4)2mos4)
SYN44489,Ammonium tetrathiomolybdate
SYN44490,Coprexa
SYN44491,Diammonium tetrathiomolybdate
SYN44492,"Molybdate(2-), tetrathioxo-, ammonium (1:2), (t-4)-"
SYN44493,"Molybdate(2-), tetrathioxo-, diammonium, (t-4)-"
SYN44494,Tiomolibdate diammonium
SYN44495,AEM 28
SYN44496,AEM-28
SYN44497,AEM28
SYN44498,TAK 611
SYN44499,TAK611
SYN44500,EGT 101
SYN44501,EGT101
SYN44502,VTX 801
SYN44503,VTX801
SYN44504,AAV9.LAMP2B
SYN44505,Adeno-associated virus serotype 9 vector containing the human lysosome-associated membrane glycoprotein 2 isoform B transgene (AAV9.LAMP2B)
SYN44506,RP A501
SYN44507,RPA501
SYN44508,EGT 201
SYN44509,EGT201
SYN44510,EGT 301
SYN44511,EGT301
SYN44512,AVRRD-02
SYN44513,Reloxiliase
SYN44514,"N-[(1R,2R)-2-(3-chloro-4-cyclopropoxyphenyl)-2-hydroxy-1-(pyrrolidinylmethyl)ethyl]-2-(6-chloro(2-naphthyl))-2-(hydroxyimino)acetamide"
SYN44515,ABX 1100
SYN44516,ABX-1100
SYN44517,MRT5201
SYN44518,Alpha-N-acetyglucosaminidase-insulin-like-growth-factor-2 fusion protein
SYN44519,NAGLU-IGF2
SYN44520,NAGLU-IGF2 fusion protein
SYN44521,Recombinant human alpha-N-acetylglucosaminidase-insulin-like growth factor-2
SYN44522,Recombinant human NAGLU-insulin-like growth factor II
SYN44523,rhNAGLU-IGF2
SYN44524,Tralesinidase alfa
SYN44525,ACG 801
SYN44526,ACG801
SYN44527,RVT 801
SYN44528,RVT-801
SYN44529,RVT801
SYN44530,Lysodase
SYN44531,PEG glucocerebrosidase
SYN44532,PEG-GC
SYN44533,PEG-glucocerebrosidase
SYN44534,(4-{(E)-3-(4-fluorophenyl)-3-[4-(3-morpholin-4-yl-prop-1ynyl)phenyl]allyloxy}-2-methylphenoxy)acetate
SYN44535,Mavodelpar
SYN44536,REN-001 free acid
SYN44537,rAAV9-rsATP7A
SYN44538,"Des-(2-7)-human insulin-like growth factor ii fusion protein with glycyl-l-alanyl-l-prolyl-human lysosomal alpha-glucosidase (acid maltase, aglucosidase alfa) produced in chinese hamster ovary (cho) cells, glycoform alfa"
SYN44539,Gilt-rhgaa
SYN44540,Reveglucosidase alfa
SYN44541,SYNB 1353
SYN44542,SYNB 1020
SYN44543,SYNB-1020
SYN44544,"(((4-(3-benzyl-4-hydroxybenzyl)-3,5-dimethylphenyl)oxy)methyl)phosphonic acid"
SYN44545,"((4-(3-benzyl-4-hydroxybenzyl)-3,5-dimethylphenoxy)methyl)phosphonic acid"
SYN44546,"Phosphonic acid, p-((4-((4-hydroxy-3-(phenylmethyl)phenyl)methyl)-3,5-dimethylphenoxy)methyl)-"
SYN44547,VK-0214
SYN44548,VK0214
SYN44549,Recombinant human arylsulfatase A
SYN44550,Recombinant human arylsulphatase A
SYN44551,Human recombinant alkaline phosphatase
SYN44552,Human recombinant AP
SYN44553,Ilofotase alfa
SYN44554,recAP
SYN44555,Recombinant human alkaline phosphatase
SYN44556,Recombinant human highly phosphorylated acid alpha-glucosidase
SYN44557,rhHPGAA
SYN44558,"Hydroxymethylbilane synthase, recombinant human erythyroid isoform"
SYN44559,"Porphobilinogen deaminase, human recombinant"
SYN44560,"Porphobilinogen deaminase, recombinant human erythroid isoform"
SYN44561,Porphozym
SYN44562,Recombinant human porphobilinogen deaminase
SYN44563,"Recombinant human porphobilinogen deaminase, erythroid isoform"
SYN44564,"Recombinant human porphobilinogen deaminase, erythropoietic form"
SYN44565,recombinant adeno-associated viral (AAV) vector that contains a bio-engineered capsid (AAV-Spark100) and a codon-optimized expression cassette to drive expression of a secretable form of human acid a-glucosidase (GAA)
SYN44566,RG-6359
SYN44567,SPK 3006
